ID,Lemma,Complement,BirthYear,DeathYear,URL,UncertaintyBirth,UncertaintyDeath
9476,Frey,Willy,1901 - 1986,,http://hls-dhs-dss.ch/de/articles/009476/2006-04-18/,,
6554,Rossi,Riccardo,1901 - 1986,,http://hls-dhs-dss.ch/de/articles/006554/2012-02-15/,,
43103,Speiser,Marie,1901 - 1986,,http://hls-dhs-dss.ch/de/articles/043103/2011-06-22/,,
44916,Beaumont,Jacques de,1901 - 1985,,http://hls-dhs-dss.ch/de/articles/044916/2004-05-06/,,
6255,Cottier,Fernand,1901 - 1985,,http://hls-dhs-dss.ch/de/articles/006255/2005-08-11/,,
27710,Dubuffet,Jean,1901 - 1985,,http://hls-dhs-dss.ch/de/articles/027710/2004-04-19/,,
43657,Flück,Hans,1901 - 1985,,http://hls-dhs-dss.ch/de/articles/043657/2010-09-08/,,
27041,Gauss,Julia,1901 - 1985,,http://hls-dhs-dss.ch/de/articles/027041/2005-05-17/,,
11130,Germond,Henri,1901 - 1985,,http://hls-dhs-dss.ch/de/articles/011130/2007-07-11/,,
29863,Nebiker,Hans,1901 - 1985,,http://hls-dhs-dss.ch/de/articles/029863/2010-09-07/,,
47892,Bloch,Georges,1901 - 1984,,http://hls-dhs-dss.ch/de/articles/047892/2002-11-13/,,
6342,Grütter,Fritz,1901 - 1984,,http://hls-dhs-dss.ch/de/articles/006342/2006-03-16/,,
5004,Annasohn,Jakob,1901 - 1983,,http://hls-dhs-dss.ch/de/articles/005004/2002-06-06/,,
31309,Borner,Walter,1901 - 1983,,http://hls-dhs-dss.ch/de/articles/031309/2003-01-07/,,
42127,Colombo,Felicina,1901 - 1983,,http://hls-dhs-dss.ch/de/articles/042127/2005-05-03/,,
4879,Despland,Gabriel,1901 - 1983,,http://hls-dhs-dss.ch/de/articles/004879/2004-07-06/,,
44759,Dubois,Albert,1901 - 1983,,http://hls-dhs-dss.ch/de/articles/044759/2004-06-28/,,
41373,Frauenfelder,Reinhard,1901 - 1983,,http://hls-dhs-dss.ch/de/articles/041373/2006-04-18/,,
46048,Künzler,August,1901 - 1983,,http://hls-dhs-dss.ch/de/articles/046048/2007-11-05/,,
49250,Schweizer,Johannes,1901 - 1983,,http://hls-dhs-dss.ch/de/articles/049250/2011-05-20/,,
3062,Dietschi,Urs,1901 - 1982,,http://hls-dhs-dss.ch/de/articles/003062/2005-04-12/,,
10743,Lüthi,Walter,1901 - 1982,,http://hls-dhs-dss.ch/de/articles/010743/2008-07-03/,,
6539,Raschein,Paul,1901 - 1982,,http://hls-dhs-dss.ch/de/articles/006539/2010-07-28/,,
31744,Vodoz,Eduard,1901 - 1982,,http://hls-dhs-dss.ch/de/articles/031744/2013-08-06/,,
44393,Amstutz,André,1901 - 1981,,http://hls-dhs-dss.ch/de/articles/044393/2000-08-15/,,
5923,Rutishauser,Georg,1901 - 1981,,http://hls-dhs-dss.ch/de/articles/005923/2010-11-26/,,
10009,Schäppi,Franz Solan,1901 - 1981,,http://hls-dhs-dss.ch/de/articles/010009/2011-07-08/,,
31684,Stüssi,Fritz,1901 - 1981,,http://hls-dhs-dss.ch/de/articles/031684/2012-04-25/,,
13543,Birchler,Carl,1901 - 1980,,http://hls-dhs-dss.ch/de/articles/013543/2002-10-28/,,
30509,Hummler,Fritz,1901 - 1980,,http://hls-dhs-dss.ch/de/articles/030509/2005-07-13/,,
29682,Morgenthaler,Max,1901 - 1980,,http://hls-dhs-dss.ch/de/articles/029682/2008-01-23/,,
35247,Müller-Büchi,Emil Franz Josef,1901 - 1980,,http://hls-dhs-dss.ch/de/articles/035247/2007-11-15/,,
27557,Rüthy,Albert Emil,1901 - 1980,,http://hls-dhs-dss.ch/de/articles/027557/2010-11-25/,,
23088,Thalmann,Paul,1901 - 1980,,http://hls-dhs-dss.ch/de/articles/023088/2012-10-03/,,
31823,Wettstein,Gustav Adolf,1901 - 1980,,http://hls-dhs-dss.ch/de/articles/031823/2012-12-17/,,
42737,Brunner,Ernst,1901 - 1979,,http://hls-dhs-dss.ch/de/articles/042737/2003-01-14/,,
20346,Gerster-Simonett,Anny,1901 - 1979,,http://hls-dhs-dss.ch/de/articles/020346/2005-11-08/,,
27076,Kaegi,Werner,1901 - 1979,,http://hls-dhs-dss.ch/de/articles/027076/2022-01-24/,,
9101,Caratsch,Reto,1901 - 1978,,http://hls-dhs-dss.ch/de/articles/009101/2001-05-25/,,
42125,Carloni,Cora,1901 - 1978,,http://hls-dhs-dss.ch/de/articles/042125/2017-03-08/,,
27672,Rossat,Julien,1901 - 1978,,http://hls-dhs-dss.ch/de/articles/027672/2010-11-12/,,
27113,Strahm,Hans,1901 - 1978,,http://hls-dhs-dss.ch/de/articles/027113/2011-09-28/,,
31080,Hürlimann,Hans,1901 - 1977,,http://hls-dhs-dss.ch/de/articles/031080/2008-01-16/,,
44922,Linder,Arthur,1901 - 1977,,http://hls-dhs-dss.ch/de/articles/044922/2007-05-24/,,
33569,Randon,Georges-Paul,1901 - 1977,,http://hls-dhs-dss.ch/de/articles/033569/2010-08-03/,,
6312,Geiser,Henri,1901 - 1976,,http://hls-dhs-dss.ch/de/articles/006312/2005-08-18/,,
14391,Grob,Max,1901 - 1976,,http://hls-dhs-dss.ch/de/articles/014391/2005-01-19/,,
27352,Haefeli,Max Ernst,1901 - 1976,,http://hls-dhs-dss.ch/de/articles/027352/2008-05-28/,,
22458,Hunziker,Max,1901 - 1976,,http://hls-dhs-dss.ch/de/articles/022458/2006-11-27/,,
10719,Küry,Urs,1901 - 1976,,http://hls-dhs-dss.ch/de/articles/010719/2007-11-05/,,
16254,Panchaud,André,1901 - 1976,,http://hls-dhs-dss.ch/de/articles/016254/2009-11-19/,,
5870,Python,José,1901 - 1976,,http://hls-dhs-dss.ch/de/articles/005870/2012-04-12/,,
46359,Zimmermann,Hans,1901 - 1976,,http://hls-dhs-dss.ch/de/articles/046359/2013-07-15/,,
11105,Dominicé,Max,1901 - 1975,,http://hls-dhs-dss.ch/de/articles/011105/2006-01-24/,,
4944,Grandjean,Jules,1901 - 1975,,http://hls-dhs-dss.ch/de/articles/004944/2007-07-17/,,
6477,Leuenberger,Hermann,1901 - 1975,,http://hls-dhs-dss.ch/de/articles/006477/2008-11-25/,,
48733,Lutz,Friedrich,1901 - 1975,,http://hls-dhs-dss.ch/de/articles/048733/2007-05-31/,,
28667,Peikert,Martin,1901 - 1975,,http://hls-dhs-dss.ch/de/articles/028667/2009-11-25/,,
49637,Spreng,Hans,1901 - 1975,,http://hls-dhs-dss.ch/de/articles/049637/2012-02-22/,,
6770,Zellweger,Eduard,1901 - 1975,,http://hls-dhs-dss.ch/de/articles/006770/2021-10-25/,,
44659,Abegg,Lily,1901 - 1974,,http://hls-dhs-dss.ch/de/articles/044659/2001-03-27/,,
6288,Fischer,Hans,1901 - 1974,,http://hls-dhs-dss.ch/de/articles/006288/2009-10-29/,,
11810,Fux,Adolf,1901 - 1974,,http://hls-dhs-dss.ch/de/articles/011810/2006-11-20/,,
6105,Leu,Georg,1901 - 1974,,http://hls-dhs-dss.ch/de/articles/006105/2008-01-16/,,
5930,Zumbühl,Robert,1901 - 1974,,http://hls-dhs-dss.ch/de/articles/005930/2013-06-13/,,
43178,Richterich,Emil,1901 - 1973,,http://hls-dhs-dss.ch/de/articles/043178/2010-10-20/,,
12261,Schneider,Hermann,1901 - 1973,,http://hls-dhs-dss.ch/de/articles/012261/2011-08-19/,,
42082,Fischer,Guido,1901 - 1972,,http://hls-dhs-dss.ch/de/articles/042082/2005-01-19/,,
43596,Anacker,Heinrich,1901 - 1971,,http://hls-dhs-dss.ch/de/articles/043596/2002-06-06/,,
9724,Beckmann,Johannes,1901 - 1971,,http://hls-dhs-dss.ch/de/articles/009724/2002-06-28/,,
27704,Cailler,Pierre,1901 - 1971,,http://hls-dhs-dss.ch/de/articles/027704/2002-11-12/,,
9247,Steckel,Leonard,1901 - 1971,,http://hls-dhs-dss.ch/de/articles/009247/2012-11-07/,,
24381,Waibel,Max,1901 - 1971,,http://hls-dhs-dss.ch/de/articles/024381/2013-08-20/,,
32501,Käch,Walter,1901 - 1970,,http://hls-dhs-dss.ch/de/articles/032501/2013-10-28/,,
41499,Przybos,Julian,1901 - 1970,,http://hls-dhs-dss.ch/de/articles/041499/2010-07-21/,,
24908,Sagalowitz,Benjamin,1901 - 1970,,http://hls-dhs-dss.ch/de/articles/024908/2011-02-07/,,
28006,Steinmüller,Max,1901 - 1970,,http://hls-dhs-dss.ch/de/articles/028006/2013-01-10/,,
9564,Tappolet,Siegfried,1901 - 1970,,http://hls-dhs-dss.ch/de/articles/009564/2011-06-29/,,
25763,Weber,Eduard,1901 - 1970,,http://hls-dhs-dss.ch/de/articles/025763/2012-10-29/,,
20525,Aeschbacher,Walther,1901 - 1969,,http://hls-dhs-dss.ch/de/articles/020525/2001-03-12/,,
9732,Blum,Franz Christoph,1901 - 1969,,http://hls-dhs-dss.ch/de/articles/009732/2017-08-24/,,
27391,Mossdorf,Carl,1901 - 1969,,http://hls-dhs-dss.ch/de/articles/027391/2007-09-20/,,
3058,Boner,Adolf,1901 - 1968,,http://hls-dhs-dss.ch/de/articles/003058/1999-03-17/,,
48015,Weigle,Jean,1901 - 1968,,http://hls-dhs-dss.ch/de/articles/048015/2015-01-11/,,
13334,Frey,Siegfried,1901 - 1967,,http://hls-dhs-dss.ch/de/articles/013334/2016-02-22/,,
31344,Favre,Henry,1901 - 1966,,http://hls-dhs-dss.ch/de/articles/031344/2015-12-22/,,
21881,Giacometti,Alberto,1901 - 1966,,http://hls-dhs-dss.ch/de/articles/021881/2024-03-12/,,
24742,Henne,Rolf,1901 - 1966,,http://hls-dhs-dss.ch/de/articles/024742/2009-09-17/,,
27990,Langhoff,Wolfgang,1901 - 1966,,http://hls-dhs-dss.ch/de/articles/027990/2007-11-30/,,
31548,Mascarin,Mario,1901 - 1966,,http://hls-dhs-dss.ch/de/articles/031548/2007-10-23/,,
24077,Müller,Ernst,1901 - 1966,,http://hls-dhs-dss.ch/de/articles/024077/2007-11-14/,,
43899,Heusser,Jakob,1901 - 1965,,http://hls-dhs-dss.ch/de/articles/043899/2004-10-19/,,
5416,Landolt,Franz,1901 - 1965,,http://hls-dhs-dss.ch/de/articles/005416/2008-11-13/,,
13399,Schibler-Kaegi,Claire,1901 - 1965,,http://hls-dhs-dss.ch/de/articles/013399/2012-11-20/,,
29612,Kistler,Ernst,1901 - 1964,,http://hls-dhs-dss.ch/de/articles/029612/2007-08-13/,,
46077,Loze,Louis,1901 - 1963,,http://hls-dhs-dss.ch/de/articles/046077/2007-04-04/,,
11476,Arnet,Edwin,1901 - 1962,,http://hls-dhs-dss.ch/de/articles/011476/2001-10-18/,,
4949,Chamorel,Jacques,1901 - 1962,,http://hls-dhs-dss.ch/de/articles/004949/2000-05-29/,,
6708,Tobler,Robert,1901 - 1962,,http://hls-dhs-dss.ch/de/articles/006708/2012-02-15/,,
43956,Tscharner,Eduard Horst von,1901 - 1962,,http://hls-dhs-dss.ch/de/articles/043956/2011-12-21/,,
22742,Erb,Hermann,1901 - 1961,,http://hls-dhs-dss.ch/de/articles/022742/2004-10-28/,,
46345,Welti,Arthur,1901 - 1961,,http://hls-dhs-dss.ch/de/articles/046345/2015-01-11/,,
6984,Pellegrini,Piero,1901 - 1959,,http://hls-dhs-dss.ch/de/articles/006984/2009-11-19/,,
6565,Ruoss,Erhard,1901 - 1959,,http://hls-dhs-dss.ch/de/articles/006565/2010-11-24/,,
16022,Béguin,Albert,1901 - 1957,,http://hls-dhs-dss.ch/de/articles/016022/2004-05-10/,,
9681,Jambé,Rodolphe,1901 - 1957,,http://hls-dhs-dss.ch/de/articles/009681/2007-02-05/,,
27233,Senn,Paul,1901 - 1953,,http://hls-dhs-dss.ch/de/articles/027233/2012-12-18/,,
33596,Philipona,Eusèbe,1901 - 1951,,http://hls-dhs-dss.ch/de/articles/033596/2011-01-18/,,
6101,Schoch,Gustav,1901 - 1944,,http://hls-dhs-dss.ch/de/articles/006101/2011-04-11/,,
27965,Blenkle,Konrad,1901 - 1943,,http://hls-dhs-dss.ch/de/articles/027965/2002-11-06/,,
16708,Keller,René,1900 - 2003,,http://hls-dhs-dss.ch/de/articles/016708/2007-08-28/,,
29888,Käppeli,Robert,1900 - 2000,,http://hls-dhs-dss.ch/de/articles/029888/2016-04-27/,,
44034,Pellos,,1900 - 1998,,http://hls-dhs-dss.ch/de/articles/044034/2009-02-10/,,
60642,Maier-Mutschler,Lina,1900 - 1997,,http://hls-dhs-dss.ch/de/articles/060642/2022-03-10/,,
27019,Bohnenblust,Ernst,1900 - 1996,,http://hls-dhs-dss.ch/de/articles/027019/2002-11-08/,,
27843,Kesten,Hermann,1900 - 1996,,http://hls-dhs-dss.ch/de/articles/027843/2008-09-02/,,
9140,Blum,Robert,1900 - 1994,,http://hls-dhs-dss.ch/de/articles/009140/2002-11-14/,,
48747,Hallauer,Curt,1900 - 1994,,http://hls-dhs-dss.ch/de/articles/048747/2006-03-13/,,
42821,Perler,Othmar,1900 - 1994,,http://hls-dhs-dss.ch/de/articles/042821/2009-11-26/,,
41615,Richner,Edmund,1900 - 1994,,http://hls-dhs-dss.ch/de/articles/041615/2010-10-20/,,
14608,Rüedi,Luzius,1900 - 1993,,http://hls-dhs-dss.ch/de/articles/014608/2009-10-15/,,
42365,Schillig,Erna,1900 - 1993,,http://hls-dhs-dss.ch/de/articles/042365/2010-11-03/,,
9040,Meili,Richard,1900 - 1991,,http://hls-dhs-dss.ch/de/articles/009040/2009-11-03/,,
26933,Aeschlimann-Rochat,Andrée,1900 - 1990,,http://hls-dhs-dss.ch/de/articles/026933/2001-05-15/,,
27031,Dejung,Emanuel,1900 - 1990,,http://hls-dhs-dss.ch/de/articles/027031/2004-03-18/,,
27448,Dupont Lachenal,Léon,1900 - 1990,,http://hls-dhs-dss.ch/de/articles/027448/2004-07-30/,,
17469,Fritschi,Ernst,1900 - 1990,,http://hls-dhs-dss.ch/de/articles/017469/2005-03-10/,,
9337,Jaussi,Nelli,1900 - 1990,,http://hls-dhs-dss.ch/de/articles/009337/2007-02-14/,,
41348,Lohner,Alfred,1900 - 1990,,http://hls-dhs-dss.ch/de/articles/041348/2008-07-09/,,
24214,Roesler,Immanuel,1900 - 1990,,http://hls-dhs-dss.ch/de/articles/024214/2009-10-02/,,
9232,Schläpfer,Conrad Arthur,1900 - 1990,,http://hls-dhs-dss.ch/de/articles/009232/2011-08-09/,,
22399,Giauque,Elsi,1900 - 1989,,http://hls-dhs-dss.ch/de/articles/022399/2005-11-11/,,
11685,Sommer,Hans,1900 - 1989,,http://hls-dhs-dss.ch/de/articles/011685/2012-02-07/,,
18281,Teitler,Samuel,1900 - 1989,,http://hls-dhs-dss.ch/de/articles/018281/2012-08-15/,,
9720,Barras,Nicolas-Marie,1900 - 1988,,http://hls-dhs-dss.ch/de/articles/009720/2016-10-05/,,
11090,Courvoisier,Jaques,1900 - 1988,,http://hls-dhs-dss.ch/de/articles/011090/2004-03-16/,,
31343,Frey-Wyssling,Albert,1900 - 1988,,http://hls-dhs-dss.ch/de/articles/031343/2009-10-15/,,
41613,Pünter,Otto,1900 - 1988,,http://hls-dhs-dss.ch/de/articles/041613/2009-10-27/,,
6760,Wipfli,Emil,1900 - 1988,,http://hls-dhs-dss.ch/de/articles/006760/2012-10-19/,,
44395,Burri,Conrad,1900 - 1987,,http://hls-dhs-dss.ch/de/articles/044395/2005-02-16/,,
5684,Moine,Virgile,1900 - 1987,,http://hls-dhs-dss.ch/de/articles/005684/2008-11-24/,,
44623,Reiner,Imre,1900 - 1987,,http://hls-dhs-dss.ch/de/articles/044623/2012-01-18/,,
31662,Schnitter,Gerold,1900 - 1987,,http://hls-dhs-dss.ch/de/articles/031662/2010-11-04/,,
14077,Gertsch,Ernst,1900 - 1986,,http://hls-dhs-dss.ch/de/articles/014077/2005-08-29/,,
4947,Jaunin,Alfred,1900 - 1986,,http://hls-dhs-dss.ch/de/articles/004947/2005-05-04/,,
12074,Lendorff,Gertrud,1900 - 1986,,http://hls-dhs-dss.ch/de/articles/012074/2006-06-02/,,
48238,Leuenberger,Ernst,1900 - 1986,,http://hls-dhs-dss.ch/de/articles/048238/2008-11-25/,,
26910,Schuh,Willi,1900 - 1986,,http://hls-dhs-dss.ch/de/articles/026910/2012-09-11/,,
31678,Seippel,Claude,1900 - 1986,,http://hls-dhs-dss.ch/de/articles/031678/2012-12-18/,,
43465,Fuchs,Harald,1900 - 1985,,http://hls-dhs-dss.ch/de/articles/043465/2008-02-18/,,
9867,Hasler,Joseph,1900 - 1985,,http://hls-dhs-dss.ch/de/articles/009867/2007-11-28/,,
30466,Laager,Victor,1900 - 1985,,http://hls-dhs-dss.ch/de/articles/030466/2007-11-21/,,
11332,Visser't Hooft,Willem,1900 - 1985,,http://hls-dhs-dss.ch/de/articles/011332/2011-08-31/,,
9486,Heinz,Wolfgang,1900 - 1984,,http://hls-dhs-dss.ch/de/articles/009486/2006-08-29/,,
13345,Kopp,Paul,1900 - 1984,,http://hls-dhs-dss.ch/de/articles/013345/2007-08-16/,,
6127,Schmid-Ammann,Paul,1900 - 1984,,http://hls-dhs-dss.ch/de/articles/006127/2011-08-17/,,
10898,Vogt,Paul,1900 - 1984,,http://hls-dhs-dss.ch/de/articles/010898/2014-12-27/,,
16029,Bovard,René,1900 - 1983,,http://hls-dhs-dss.ch/de/articles/016029/2010-09-09/,,
16063,Dutoit,Ernest,1900 - 1983,,http://hls-dhs-dss.ch/de/articles/016063/2000-09-18/,,
45362,Masnata,Albert,1900 - 1983,,http://hls-dhs-dss.ch/de/articles/045362/2008-05-13/,,
12308,Staffelbach,Georg,1900 - 1983,,http://hls-dhs-dss.ch/de/articles/012308/2011-07-18/,,
14910,Zehnder,Alfred,1900 - 1983,,http://hls-dhs-dss.ch/de/articles/014910/2014-02-03/,,
41731,Matthey,Robert,1900 - 1982,,http://hls-dhs-dss.ch/de/articles/041731/2008-08-28/,,
4883,Oguey,Pierre,1900 - 1982,,http://hls-dhs-dss.ch/de/articles/004883/2010-11-30/,,
42820,Oswald,Wilhelm,1900 - 1982,,http://hls-dhs-dss.ch/de/articles/042820/2008-11-14/,,
27427,Steiger,Rudolf,1900 - 1982,,http://hls-dhs-dss.ch/de/articles/027427/2016-08-24/,,
16025,Beuchat,Charles,1900 - 1981,,http://hls-dhs-dss.ch/de/articles/016025/2002-10-15/,,
6207,Brändli,Heinrich,1900 - 1981,,http://hls-dhs-dss.ch/de/articles/006207/1999-12-08/,,
44562,Bühler,Alfred,1900 - 1981,,http://hls-dhs-dss.ch/de/articles/044562/2004-06-08/,,
33519,Gendre,Henri,1900 - 1981,,http://hls-dhs-dss.ch/de/articles/033519/2004-06-22/,,
22292,Fischer,Franz,1900 - 1980,,http://hls-dhs-dss.ch/de/articles/022292/2005-11-29/,,
44557,Martin,Eric,1900 - 1980,,http://hls-dhs-dss.ch/de/articles/044557/2008-09-03/,,
24262,Speich,Hans,1900 - 1980,,http://hls-dhs-dss.ch/de/articles/024262/2012-02-13/,,
30615,Cottier,Albert,1900 - 1979,,http://hls-dhs-dss.ch/de/articles/030615/2005-08-11/,,
31405,Jaag,Otto,1900 - 1978,,http://hls-dhs-dss.ch/de/articles/031405/2008-01-28/,,
11275,Meylan,Henri,1900 - 1978,,http://hls-dhs-dss.ch/de/articles/011275/2008-11-17/,,
33565,Morf,Gustav,1900 - 1978,,http://hls-dhs-dss.ch/de/articles/033565/2008-01-11/,,
30391,Schild,Rudolf,1900 - 1978,,http://hls-dhs-dss.ch/de/articles/030391/2011-07-28/,,
27158,Silone,Ignazio,1900 - 1978,,http://hls-dhs-dss.ch/de/articles/027158/2011-12-07/,,
6273,Duss,Josef,1900 - 1977,,http://hls-dhs-dss.ch/de/articles/006273/2000-04-05/,,
29011,Furer,Johann Jakob,1900 - 1977,,http://hls-dhs-dss.ch/de/articles/029011/2006-10-24/,,
27928,Tino,Adolfo,1900 - 1977,,http://hls-dhs-dss.ch/de/articles/027928/2012-10-25/,,
22113,Varlin,,1900 - 1977,,http://hls-dhs-dss.ch/de/articles/022113/2024-12-19/,,
46478,Kalenter,Ossip,1900 - 1976,,http://hls-dhs-dss.ch/de/articles/046478/2007-08-22/,,
30020,Amoudruz,Georges,1900 - 1975,,http://hls-dhs-dss.ch/de/articles/030020/2001-07-18/,,
6198,Borel,Georges,1900 - 1975,,http://hls-dhs-dss.ch/de/articles/006198/2003-01-14/,,
9759,Crivelli,Giuseppe,1900 - 1975,,http://hls-dhs-dss.ch/de/articles/009759/2004-03-11/,,
6343,Gschwind,Hugo,1900 - 1975,,http://hls-dhs-dss.ch/de/articles/006343/2006-03-06/,,
47655,Hay,Julius,1900 - 1975,,http://hls-dhs-dss.ch/de/articles/047655/2007-11-29/,,
14407,Hintzsche,Erich,1900 - 1975,,http://hls-dhs-dss.ch/de/articles/014407/2006-11-10/,,
43461,Wili,Walter,1900 - 1975,,http://hls-dhs-dss.ch/de/articles/043461/2011-11-30/,,
22177,Burckhardt-Blum,Elsa,1900 - 1974,,http://hls-dhs-dss.ch/de/articles/022177/2005-02-16/,,
13152,Rezzonico,Nino,1900 - 1974,,http://hls-dhs-dss.ch/de/articles/013152/2023-12-08/,,
28312,Bruggmann,Lisel,1900 - 1973,,http://hls-dhs-dss.ch/de/articles/028312/2003-01-13/,,
28016,Dübendorfer,Rachel,1900 - 1973,,http://hls-dhs-dss.ch/de/articles/028016/2002-06-10/,,
26929,Morel,Fritz,1900 - 1973,,http://hls-dhs-dss.ch/de/articles/026929/2008-01-11/,,
5600,Locher,Karl,1900 - 1972,,http://hls-dhs-dss.ch/de/articles/005600/2008-07-09/,,
46158,Schell,Hermann Ferdinand,1900 - 1972,,http://hls-dhs-dss.ch/de/articles/046158/2010-06-14/,,
30953,Göhner,Ernst,1900 - 1971,,http://hls-dhs-dss.ch/de/articles/030953/2005-11-25/,,
27781,Veillon,Charles,1900 - 1971,,http://hls-dhs-dss.ch/de/articles/027781/2012-04-27/,,
3226,Barbey,Bernard,1900 - 1970,,http://hls-dhs-dss.ch/de/articles/003226/2002-02-26/,,
10761,Muralt,Leonhard von,1900 - 1970,,http://hls-dhs-dss.ch/de/articles/010761/2010-04-13/,,
6465,Ott,Rudolf,1900 - 1970,,http://hls-dhs-dss.ch/de/articles/006465/2008-07-15/,,
5414,Heer,Heinrich,1900 - 1968,,http://hls-dhs-dss.ch/de/articles/005414/2005-10-12/,,
30625,Roth,Max,1900 - 1968,,http://hls-dhs-dss.ch/de/articles/030625/2014-09-24/,,
10543,Blanke,Fritz,1900 - 1967,,http://hls-dhs-dss.ch/de/articles/010543/2004-06-02/,,
45048,Erlenmeyer,Hans,1900 - 1967,,http://hls-dhs-dss.ch/de/articles/045048/2004-05-06/,,
48083,Ernst-Schwarzenbach,Marthe,1900 - 1967,,http://hls-dhs-dss.ch/de/articles/048083/2025-07-08/,,
20674,Haug,Hans,1900 - 1967,,http://hls-dhs-dss.ch/de/articles/020674/2006-08-18/,,
44571,Kuhn,Richard,1900 - 1967,,http://hls-dhs-dss.ch/de/articles/044571/2007-01-11/,,
29027,Kunz,Viktor,1900 - 1967,,http://hls-dhs-dss.ch/de/articles/029027/2006-07-26/,,
33486,Boffa,Amedeo,1900 - 1966,,http://hls-dhs-dss.ch/de/articles/033486/2004-05-24/,,
14922,Taubes,Zwi,1900 - 1966,,http://hls-dhs-dss.ch/de/articles/014922/2011-05-23/,,
20534,Apothéloz,Jean,1900 - 1965,,http://hls-dhs-dss.ch/de/articles/020534/2009-03-23/,,
6325,Gitermann,Valentin,1900 - 1965,,http://hls-dhs-dss.ch/de/articles/006325/2006-12-19/,,
9240,Schweizer,Richard,1900 - 1965,,http://hls-dhs-dss.ch/de/articles/009240/2010-10-01/,,
41231,Altermatt,Viktor Arthur,1900 - 1964,,http://hls-dhs-dss.ch/de/articles/041231/2000-07-31/,,
32098,Schopfer,William-Henri,1900 - 1962,,http://hls-dhs-dss.ch/de/articles/032098/2011-08-25/,,
22103,Seligmann,Kurt,1900 - 1962,,http://hls-dhs-dss.ch/de/articles/022103/2011-11-22/,,
29620,Willener,Alfred,1900 - 1962,,http://hls-dhs-dss.ch/de/articles/029620/2012-08-28/,,
22748,Fischer,Hans von,1900 - 1961,,http://hls-dhs-dss.ch/de/articles/022748/2005-10-25/,,
28029,Klein,Ludwig,1900 - 1959,,http://hls-dhs-dss.ch/de/articles/028029/2005-07-14/,,
5929,Reich,Emil,1900 - 1959,,http://hls-dhs-dss.ch/de/articles/005929/2010-08-20/,,
14599,Rohr,Karl,1900 - 1959,,http://hls-dhs-dss.ch/de/articles/014599/2012-01-05/,,
29728,Blunier,Christian,1900 - 1958,,http://hls-dhs-dss.ch/de/articles/029728/1999-03-30/,,
27322,Burckhardt,Ernst Friedrich,1900 - 1958,,http://hls-dhs-dss.ch/de/articles/027322/2003-09-01/,,
28902,Pauli,Wolfgang,1900 - 1958,,http://hls-dhs-dss.ch/de/articles/028902/2011-03-03/,,
20724,Oboussier,Robert,1900 - 1957,,http://hls-dhs-dss.ch/de/articles/020724/2010-09-14/,,
9165,Gehret,Jean,1900 - 1956,,http://hls-dhs-dss.ch/de/articles/009165/2010-09-23/,,
20555,Burkhard,Willy,1900 - 1955,,http://hls-dhs-dss.ch/de/articles/020555/2018-01-11/,,
6268,Düby,Kurt,1900 - 1951,,http://hls-dhs-dss.ch/de/articles/006268/2005-02-09/,,
6280,Ehrler,André,1900 - 1949,,http://hls-dhs-dss.ch/de/articles/006280/2006-03-06/,,
45270,Conti,Leonardo,1900 - 1945,,http://hls-dhs-dss.ch/de/articles/045270/2007-02-21/,,
43716,Krafft,Karl Ernst,1900 - 1945,,http://hls-dhs-dss.ch/de/articles/043716/2007-10-25/,,
4878,Vodoz,Antoine,1900 - 1945,,http://hls-dhs-dss.ch/de/articles/004878/2012-10-01/,,
27964,Beuttel,Wilhelm,1900 - 1944,,http://hls-dhs-dss.ch/de/articles/027964/2002-09-16/,,
42348,Jütz,Berti,1900 - 1925,,http://hls-dhs-dss.ch/de/articles/042348/2008-10-09/,,
44524,Gutersohn,Heinrich,1899 - 1996,,http://hls-dhs-dss.ch/de/articles/044524/2006-12-05/,,
10704,Kobe,Willi,1899 - 1995,,http://hls-dhs-dss.ch/de/articles/010704/2013-11-07/,,
33552,Luterbacher,Georges,1899 - 1995,,http://hls-dhs-dss.ch/de/articles/033552/2016-11-10/,,
44453,Holzmann,Max,1899 - 1994,,http://hls-dhs-dss.ch/de/articles/044453/2008-01-08/,,
4647,Petitpierre,Max,1899 - 1994,,http://hls-dhs-dss.ch/de/articles/004647/2014-04-22/,,
22672,Teucher,Otto,1899 - 1994,,http://hls-dhs-dss.ch/de/articles/022672/2011-03-01/,,
28180,Balmer,Hans Rudolf,1899 - 1993,,http://hls-dhs-dss.ch/de/articles/028180/2018-01-12/,,
33475,Barben,Ernst,1899 - 1993,,http://hls-dhs-dss.ch/de/articles/033475/2002-01-15/,,
14328,Constam,Georg,1899 - 1993,,http://hls-dhs-dss.ch/de/articles/014328/2005-01-19/,,
11802,Fringeli,Albin,1899 - 1993,,http://hls-dhs-dss.ch/de/articles/011802/2004-01-06/,,
22735,Depierraz,Emile,1899 - 1992,,http://hls-dhs-dss.ch/de/articles/022735/2016-02-08/,,
9783,Flüeler,Augustina,1899 - 1992,,http://hls-dhs-dss.ch/de/articles/009783/2009-10-28/,,
31470,Jenny,Hans,1899 - 1992,,http://hls-dhs-dss.ch/de/articles/031470/2010-03-10/,,
42232,Schnack,Elisabeth,1899 - 1992,,http://hls-dhs-dss.ch/de/articles/042232/2011-08-19/,,
9009,Brunner,Fritz,1899 - 1991,,http://hls-dhs-dss.ch/de/articles/009009/2004-06-08/,,
